UNIT_id,pick_count,delivery_c,count_work,count_live,count_shop,count_play,count_elem,pop_home,pop_work,lon,lat
18193,0.0,33.0,-0.5677014380182307,-0.414612954683261,-0.4921388713183012,0.07845545670993138,-0.004431533265435645,-0.5797535966958227,-0.5797535966958227,-0.6539083006747471,1.5649792985144126
18194,0.0,53.0,-0.5677014380182307,-0.09638082317117055,-0.32319457561391424,1.5408094411567537,-0.28421788536966963,0.8430541686242798,0.8430541686242798,-0.5879138774545615,1.5649792985144126
18195,0.0,17.0,-0.5677014380182307,-0.1873042893174821,-0.39828092926030845,1.4189466091195184,-0.4707421201058256,-0.34831957690437043,-0.34831957690437043,-0.5219194542343759,1.5649792985144126
18196,0.0,15.0,-0.5119070481935137,-0.6419216200490399,-0.5672252249646954,-0.0434073753273038,-0.4707421201058256,-0.7836968351308318,-0.7836968351308318,-0.45592503101419035,1.5649792985144126
18197,70.0,59.0,-0.20503790415757023,-0.23276602239063787,-0.2856513987907171,-0.16527020736453898,-0.4707421201058256,0.3447038414766636,0.3447038414766636,-0.38993060779400474,1.5649792985144126
18198,14.0,115.0,-0.06555192959577773,0.585545172926166,0.014694015794859728,-0.40899587143900934,-0.3774800027377476,2.900707187129223,2.900707187129223,-0.3239361845738191,1.5649792985144126
18199,49.0,138.0,-0.2887294888946457,0.1763895752677641,-0.1354786914979287,-0.40899587143900934,-0.09769365063351364,1.7390618446953308,1.7390618446953308,-0.25794176135363356,1.5649792985144126
18200,0.0,11.0,-0.5119070481935137,-0.5055364208295725,-0.5484536365530969,-0.5308587034762445,-0.4707421201058256,2.262026010964414,2.262026010964414,-0.19194733813344794,1.5649792985144126
18201,0.0,16.0,-0.4561126583687967,-0.5055364208295725,-0.3607377524371113,-0.6527215355134798,-0.3774800027377476,-0.6034084550722971,-0.6034084550722971,-0.12595291491326235,1.5649792985144126
18202,10.0,87.0,-0.2329350990699287,1.4947798343892815,-0.24810822196752003,0.2003182887471666,0.08883058410264234,1.1486493660284627,1.1486493660284627,-0.05995849169307676,1.5649792985144126
18203,44.0,52.0,-0.4282154634564382,-0.005457357024858999,-0.47336728290670266,-0.5308587034762445,-0.3774800027377476,-0.1657935751075206,-0.1657935751075206,0.006035931527108838,1.5649792985144126
18204,5.0,45.0,-0.4561126583687967,-0.46007468775641674,-0.4545956944951041,-0.5308587034762445,-0.3774800027377476,-0.08172292979653722,-0.08172292979653722,0.07203035474729444,1.5649792985144126
18205,0.0,23.0,-0.4840098532811552,-0.6419216200490399,-0.5672252249646954,-0.6527215355134798,-0.4707421201058256,-0.6737337097050589,-0.6737337097050589,0.13802477796748003,1.5649792985144126
18206,0.0,7.0,-0.4840098532811552,-0.596459886975884,-0.5672252249646954,-0.5308587034762445,-0.4707421201058256,-0.9662228369276816,-0.9662228369276816,0.20401920118766562,1.5649792985144126
18207,59.0,83.0,-0.2887294888946457,-0.23276602239063787,-0.26687981037911856,0.44404395282163694,-0.3774800027377476,-0.20639042664552396,-0.20639042664552396,0.2700136244078512,1.5649792985144126
18208,456.0,252.0,0.5760835533884677,2.404014495852397,1.9106244453663135,1.1752209450450481,2.793431987776904,3.3328878428723767,3.3328878428723767,0.3360080476280368,1.5649792985144126
18209,69.0,274.0,1.7756629346198831,0.9492390375114123,0.08978036944125393,1.1752209450450481,0.18209270147072035,0.5131647923469611,0.5131647923469611,0.4020024708482224,1.5649792985144126
18210,103.0,91.0,0.7434667228626187,-0.14184255624432632,0.033465604206458284,0.32218112078440175,-0.28421788536966963,-0.7143305612430623,-0.7143305612430623,0.467996894068408,1.5649792985144126
18211,0.0,70.0,-0.5119070481935137,-0.46007468775641674,-0.585996813376294,-0.2871330394017742,-0.4707421201058256,-0.7977618860573842,-0.7977618860573842,0.5339913172885936,1.5649792985144126
