src_id,dst_id,weight
8734,9358,1.0
8734,9557,3.0
8734,9558,1.0
8734,9559,1.0
8735,8116,3.0
8735,8322,3.0
8735,8734,10.0
8735,8940,2.0
8735,8941,4.0
8735,8947,1.0
8735,9143,2.0
8736,8116,4.0
8736,8940,1.0
8736,8941,1.0
8736,8947,1.0
8736,9143,1.0
8736,9349,1.0
8938,8116,1.0
8938,8734,2.0
8938,9143,4.0
8938,9349,2.0
8938,9560,1.0
8940,8116,1.0
8940,8322,2.0
8940,8734,6.0
8940,8940,4.0
8940,8941,9.0
8940,8945,1.0
8940,8947,2.0
8940,9143,1.0
8940,9349,5.0
8940,9554,1.0
8941,8116,16.0
8941,8322,2.0
8941,8734,16.0
8941,8735,1.0
8941,8940,9.0
8941,8941,22.0
8941,8943,4.0
8941,8947,5.0
8941,9143,3.0
8941,9150,1.0
8941,9349,1.0
8941,9357,1.0
8941,9358,2.0
8941,9557,3.0
8941,9560,1.0
8942,8116,5.0
8942,8734,3.0
8942,8940,1.0
8942,8941,3.0
8942,8943,2.0
8942,8944,1.0
8942,8947,3.0
8942,9150,1.0
8942,9349,1.0
8942,9557,2.0
8943,8116,9.0
8943,8734,2.0
8943,8940,1.0
8943,8941,3.0
8943,8947,1.0
8943,9143,1.0
8943,9358,1.0
8944,8116,5.0
8944,8734,4.0
8944,8940,2.0
8944,8942,1.0
8944,8944,2.0
8944,8945,5.0
8944,8947,9.0
8944,9357,1.0
8944,9358,2.0
9142,8116,1.0
9142,8520,1.0
9142,8734,3.0
9142,8937,1.0
9142,8940,1.0
9142,8941,1.0
9142,9143,1.0
9142,9343,3.0
9142,9349,6.0
9142,9554,4.0
9142,9557,1.0
9142,9764,2.0
9146,8116,1.0
9146,8322,1.0
9146,8734,6.0
9146,8940,9.0
9146,8941,7.0
9146,8943,1.0
9146,8947,6.0
9146,9143,6.0
9146,9349,6.0
9146,9554,2.0
9146,9557,2.0
9146,9558,1.0
9146,9559,1.0
9149,8116,1.0
9149,8734,3.0
9149,8940,3.0
9149,8941,2.0
9149,8943,1.0
9149,8947,8.0
9149,9357,1.0
9149,9359,1.0
9149,9557,1.0
8718,8306,1.0
8718,8309,2.0
8718,8513,2.0
8718,8515,2.0
8718,9749,3.0
9337,8306,1.0
9337,9749,1.0
9337,9950,1.0
9339,8306,1.0
9339,8307,1.0
9339,8515,1.0
9339,9137,7.0
9339,9343,2.0
9339,9749,1.0
9131,8308,1.0
9131,9954,1.0
9545,8308,1.0
9545,8513,1.0
9545,9343,2.0
9545,9750,1.0
9545,9954,1.0
8314,8309,1.0
8314,8513,1.0
8314,8519,3.0
8314,8932,1.0
8314,9137,2.0
8314,9138,1.0
8314,9343,2.0
8509,8309,1.0
8509,9949,2.0
8509,9950,1.0
8925,8309,2.0
8925,8513,2.0
8925,8518,1.0
8926,8309,1.0
8926,8513,3.0
9132,8309,1.0
9132,8513,6.0
9132,9137,3.0
9132,9343,2.0
9132,9749,1.0
9132,9750,1.0
9132,9953,1.0
9132,9954,2.0
9133,8309,1.0
9133,8515,1.0
9133,9343,2.0
7291,8322,1.0
8939,8322,1.0
8939,8734,1.0
8939,8941,2.0
8939,9143,3.0
8939,9349,1.0
9145,8322,2.0
9145,8734,1.0
9145,8937,1.0
9145,8940,3.0
9145,8941,1.0
9145,8947,1.0
9145,9349,1.0
9145,9554,1.0
9145,9557,1.0
9145,9558,1.0
8743,8741,1.0
8743,8943,1.0
8743,9359,1.0
8303,8513,2.0
8303,8515,1.0
8303,9536,2.0
8303,9949,1.0
8303,9950,2.0
8722,8513,1.0
8722,9749,1.0
8927,8513,2.0
8927,8931,2.0
8927,9343,1.0
9129,8513,2.0
9129,8515,1.0
9129,9332,1.0
9129,9954,1.0
9543,8513,3.0
9543,8515,1.0
9543,8719,1.0
9543,9343,1.0
9543,9543,2.0
9543,9549,1.0
9543,9749,6.0
9543,9750,2.0
9543,9949,4.0
9543,9950,2.0
9543,9951,1.0
9543,9954,3.0
9543,9955,3.0
9749,8513,1.0
9749,8515,1.0
9749,9543,1.0
9749,9749,8.0
9749,9750,3.0
9749,9949,3.0
9749,9953,2.0
9749,9954,1.0
9749,9955,2.0
9749,10156,1.0
8313,8514,1.0
8313,9137,1.0
8928,8514,1.0
9550,8518,1.0
9550,8519,1.0
9550,8931,1.0
9550,8933,1.0
9550,9137,2.0
9550,9138,4.0
9550,9143,2.0
9550,9343,12.0
9550,9349,2.0
9550,9554,2.0
9550,9955,2.0
9550,10373,21.0
9550,10374,1.0
9550,10375,1.0
9550,10579,1.0
9550,10580,3.0
8724,8519,2.0
8724,8931,1.0
8724,9137,1.0
8725,8519,1.0
8725,9343,3.0
8934,8519,1.0
8934,8931,1.0
8934,9349,1.0
9136,8519,3.0
9136,8931,1.0
9136,9137,2.0
9136,9343,3.0
9136,9749,1.0
9136,9750,1.0
9136,10373,8.0
9136,10374,1.0
9137,8519,2.0
9137,8931,4.0
9137,8933,1.0
9137,9137,6.0
9137,9138,1.0
9137,9143,1.0
9137,9343,16.0
9138,8519,2.0
9138,8931,1.0
9138,8933,1.0
9138,9137,6.0
9138,9138,4.0
9138,9143,2.0
9138,9343,22.0
9138,9349,3.0
9138,9549,1.0
9138,10373,6.0
9342,8519,2.0
9342,8931,5.0
9342,9137,1.0
9342,9343,8.0
9342,9749,2.0
9342,9955,1.0
9342,10373,2.0
9342,10374,1.0
9343,8519,1.0
9343,9343,1.0
9343,10373,1.0
9343,10579,1.0
9344,8519,2.0
9344,8931,1.0
9344,8932,1.0
9344,8933,1.0
9344,9137,2.0
9344,9138,5.0
9344,9143,1.0
9344,9343,10.0
9344,9349,2.0
9344,9955,1.0
9344,10373,9.0
9344,10374,1.0
9344,10579,1.0
8741,8534,1.0
8741,8943,2.0
8741,8944,5.0
8741,8947,4.0
8741,9155,1.0
8741,9358,2.0
8741,10184,1.0
9362,9357,1.0
9362,10184,1.0
9156,9150,1.0
9361,8946,1.0
9361,8947,2.0
9361,9150,1.0
9361,9357,3.0
9361,9358,1.0
8733,8734,1.0
8733,9349,1.0
8739,8734,1.0
8739,8741,1.0
8739,8940,1.0
8739,8943,1.0
8739,8944,1.0
8739,8945,1.0
8739,8947,5.0
8739,9150,4.0
9143,8734,2.0
9143,8940,1.0
9143,8941,5.0
9143,9143,3.0
9143,9343,1.0
9143,9349,2.0
9143,9557,2.0
9143,9559,1.0
9143,9560,1.0
9144,8734,2.0
9144,8941,2.0
9144,9143,1.0
9144,9349,3.0
9144,9554,1.0
9147,8734,3.0
9147,8940,4.0
9147,8941,3.0
9147,8943,1.0
9147,8947,5.0
9147,9143,1.0
9147,9150,1.0
9147,9349,1.0
9147,9358,1.0
9147,9560,1.0
9147,9562,1.0
9151,8734,1.0
9151,8941,1.0
9151,8942,2.0
9151,8944,4.0
9151,8947,2.0
9151,9150,2.0
9151,9358,1.0
9151,9559,1.0
9348,8734,1.0
9348,8937,1.0
9348,8940,2.0
9348,8941,3.0
9348,9143,4.0
9348,9343,1.0
9348,9349,14.0
9348,9554,8.0
9348,9557,1.0
9348,9558,1.0
9348,9559,1.0
9348,9764,1.0
9349,8734,2.0
9349,8940,2.0
9349,8941,3.0
9349,9143,3.0
9349,9349,7.0
9349,9554,1.0
9349,9558,2.0
9349,9764,1.0
9350,8734,2.0
9350,8940,7.0
9350,8941,10.0
9350,9143,4.0
9350,9349,16.0
9350,9554,5.0
9350,9557,4.0
9350,9558,1.0
9350,9764,2.0
9355,8734,1.0
9357,8734,1.0
9357,8942,1.0
9357,8944,3.0
9357,8947,2.0
9357,9150,1.0
9357,9155,1.0
9357,9357,2.0
9357,9358,1.0
9357,9764,2.0
9357,10184,2.0
9554,8734,1.0
9554,8940,1.0
9554,9138,1.0
9554,9143,5.0
9554,9343,1.0
9554,9349,5.0
9554,9554,2.0
9555,8734,1.0
9555,8940,2.0
9555,8941,5.0
9555,9143,2.0
9555,9349,9.0
9555,9554,5.0
9555,9557,2.0
9555,9559,2.0
9555,9764,2.0
9556,8734,1.0
9556,8940,1.0
9556,8941,1.0
9556,8944,1.0
9556,8947,1.0
9556,9143,2.0
9556,9349,4.0
9556,9554,1.0
9556,9558,2.0
9556,9559,1.0
9556,9764,1.0
9556,10587,2.0
9558,8734,3.0
9558,8940,2.0
9558,8941,14.0
9558,8947,4.0
9558,9143,2.0
9558,9155,1.0
9558,9349,10.0
9558,9554,1.0
9558,9557,2.0
9558,9558,1.0
9558,9559,2.0
9558,9764,1.0
9558,10587,1.0
9558,10793,1.0
9559,8734,1.0
9559,8940,1.0
9559,8947,1.0
9559,9143,1.0
9559,9349,2.0
9559,9554,1.0
9559,9557,2.0
9560,8734,6.0
9560,8940,1.0
9560,8941,1.0
9560,8942,2.0
9560,8943,2.0
9560,8944,7.0
9560,8947,12.0
9560,9150,1.0
9560,9349,5.0
9560,9358,1.0
9560,9557,2.0
9560,9558,1.0
9560,10593,2.0
9561,8734,2.0
9561,8940,1.0
9561,8941,2.0
9561,8943,1.0
9561,8944,2.0
9561,8947,6.0
9561,9150,1.0
9561,9357,1.0
9561,9358,1.0
9561,9558,1.0
9561,9764,1.0
9561,10593,1.0
9762,8734,3.0
9762,8940,3.0
9762,8941,5.0
9762,8944,1.0
9762,9349,2.0
9762,9554,4.0
9762,9559,2.0
9762,9764,1.0
9762,9765,1.0
9762,10588,1.0
9762,10793,4.0
9557,8735,1.0
9557,8940,1.0
9557,9143,1.0
9557,9349,6.0
9557,9554,1.0
9557,9559,1.0
8946,8741,1.0
8946,8940,1.0
8946,8941,2.0
8946,8943,2.0
8946,8944,5.0
8946,8945,3.0
8946,8947,11.0
8946,9155,1.0
8946,9357,2.0
8946,9358,5.0
8946,9558,3.0
8932,8931,1.0
8932,9137,4.0
8932,9343,7.0
8932,9349,1.0
8932,9549,1.0
8933,8931,2.0
8933,9137,3.0
8933,9343,3.0
8933,9349,1.0
9345,8932,1.0
9345,9143,2.0
9345,9343,1.0
9345,10373,3.0
9751,8933,1.0
9751,9343,1.0
9751,9749,1.0
9751,9750,1.0
9751,10373,1.0
9964,8933,1.0
9964,10580,2.0
10374,8933,1.0
10374,9343,1.0
10374,10373,59.0
10374,10374,10.0
10374,10375,10.0
10374,10376,1.0
10374,10579,15.0
10374,10580,10.0
10374,10582,4.0
10374,10783,1.0
10374,10784,4.0
10374,10785,5.0
10374,10786,6.0
10374,10788,1.0
10374,10790,2.0
10374,10989,1.0
10374,10990,8.0
10374,10992,29.0
10374,10994,1.0
10374,11196,2.0
10374,11197,17.0
10374,11198,1.0
10374,11201,1.0
10374,11202,3.0
10374,11406,3.0
10374,11407,1.0
10374,11815,1.0
10579,8933,1.0
10579,9138,1.0
10579,9343,1.0
10579,10373,98.0
10579,10374,8.0
10579,10375,7.0
10579,10579,30.0
10579,10580,8.0
10579,10582,7.0
10579,10783,2.0
10579,10784,1.0
10579,10785,25.0
10579,10786,6.0
10579,10788,5.0
10579,10790,5.0
10579,10990,9.0
10579,10992,34.0
10579,10994,1.0
10579,11196,4.0
10579,11197,27.0
10579,11198,2.0
10579,11202,1.0
10579,11403,1.0
10579,11406,1.0
10579,11607,1.0
10579,11613,2.0
10579,11814,1.0
10579,11816,1.0
10579,11817,1.0
8937,8940,1.0
8937,8941,1.0
8937,9143,2.0
8937,9349,11.0
8937,9554,1.0
8937,9558,1.0
8945,8940,1.0
8945,8944,7.0
8945,8945,4.0
8945,8947,12.0
8945,9150,1.0
8945,9358,1.0
8945,9559,1.0
9150,8940,1.0
9150,8944,2.0
9150,8945,1.0
9150,8947,7.0
9150,9150,4.0
9150,9357,1.0
9150,9358,1.0
9150,9560,1.0
9152,8940,2.0
9152,8942,1.0
9152,8943,1.0
9152,8947,3.0
9152,9358,1.0
9563,8940,1.0
9563,8944,1.0
9563,9358,1.0
8533,8941,1.0
8936,8941,1.0
8936,9349,1.0
8947,8941,1.0
8947,8942,2.0
8947,8943,1.0
8947,8944,2.0
8947,8945,3.0
8947,8947,11.0
8947,9155,1.0
8947,9358,2.0
9148,8941,1.0
9148,8943,1.0
9148,9150,1.0
9148,9349,1.0
9148,9358,1.0
9562,8941,1.0
9562,8943,1.0
9562,8944,2.0
9562,8947,2.0
9562,9150,1.0
9562,9155,1.0
9562,9358,2.0
9562,10593,1.0
9765,8941,1.0
9765,8943,2.0
9765,8947,2.0
9765,9349,1.0
9765,9559,1.0
9765,9560,1.0
9765,10184,1.0
9765,10587,3.0
9765,10793,1.0
9767,8941,2.0
9767,8947,2.0
9767,9150,2.0
9767,10588,1.0
8740,8942,1.0
8740,8943,6.0
8740,8944,6.0
8740,8945,4.0
8740,8947,9.0
8740,9150,3.0
9155,8942,1.0
9155,8943,1.0
9155,9357,1.0
9978,8942,1.0
9978,8947,3.0
9978,9357,1.0
9978,9358,1.0
9978,9979,1.0
9978,10390,3.0
9978,10593,1.0
9978,10595,11.0
9978,10796,1.0
9978,10803,1.0
9766,8943,2.0
9766,8944,6.0
9766,8947,7.0
9766,9150,2.0
9766,9155,1.0
9766,9358,2.0
9766,9558,3.0
9766,9560,2.0
9766,9764,2.0
9766,10795,1.0
9770,8943,1.0
9770,8947,3.0
9770,9358,3.0
9770,10184,1.0
9770,10799,1.0
9976,8943,1.0
9976,8944,5.0
9976,8947,9.0
9976,9150,2.0
9976,9155,1.0
9976,9358,4.0
9976,9359,1.0
9976,9767,1.0
9976,9979,1.0
9976,10184,4.0
9976,10390,1.0
9976,10593,14.0
9976,10595,8.0
9976,10597,1.0
9976,10799,1.0
9976,11415,1.0
9976,11417,2.0
8328,8944,1.0
8536,8944,5.0
8536,8947,6.0
8536,9358,1.0
8742,8944,3.0
8742,8945,1.0
8742,8947,8.0
8742,9150,1.0
9356,8944,2.0
9356,8947,1.0
9356,9558,1.0
9358,8944,2.0
9358,8947,3.0
9358,9357,1.0
9358,9358,2.0
9358,9359,1.0
9358,9559,1.0
8532,8945,1.0
8532,9358,1.0
9359,8946,1.0
9359,8947,1.0
9359,9357,2.0
9359,9358,2.0
9359,9359,1.0
8326,8947,1.0
8327,8947,2.0
8327,9358,1.0
8535,8947,1.0
8535,9358,1.0
9360,8947,1.0
9975,8947,1.0
9975,9358,1.0
9975,10796,1.0
9977,8947,1.0
9977,9358,2.0
9979,8947,2.0
9979,9155,1.0
9979,10184,1.0
9979,10390,1.0
9979,10593,3.0
9979,10595,5.0
9980,8947,2.0
9980,9357,1.0
9980,10390,1.0
9980,10593,2.0
9980,10595,2.0
9980,10597,1.0
9980,10795,1.0
9980,11417,1.0
10180,8947,1.0
10180,10390,1.0
10180,10587,1.0
10180,10593,5.0
10180,10595,3.0
10180,10793,1.0
10180,10795,2.0
10180,10796,5.0
10180,10999,2.0
10180,11001,1.0
10180,11002,1.0
10180,11003,1.0
10180,11208,1.0
10180,11412,1.0
10180,11417,3.0
10181,8947,1.0
10181,10593,2.0
10181,10595,1.0
10181,10795,1.0
10182,8947,1.0
10182,10593,2.0
10182,10595,2.0
10182,10795,1.0
10182,10802,1.0
10184,8947,3.0
10184,9358,2.0
10184,10184,1.0
10184,10390,1.0
10184,10593,3.0
10184,10595,3.0
10184,10802,1.0
10184,11417,1.0
10185,8947,2.0
10185,9357,1.0
10185,9979,1.0
10185,10184,2.0
10185,10593,3.0
10185,10595,2.0
10185,10597,1.0
10185,10795,3.0
10185,10799,1.0
10185,10802,3.0
10185,11417,1.0
8521,9137,2.0
9338,9137,3.0
9551,9137,2.0
9551,9349,1.0
9551,10373,1.0
9958,9137,1.0
9958,10373,2.0
9959,9137,1.0
9959,9138,1.0
9959,9343,1.0
9959,10373,4.0
9959,10374,3.0
9959,10783,2.0
10375,9137,1.0
10375,10373,8.0
10375,10375,3.0
10375,10579,1.0
10375,10582,2.0
10375,10785,2.0
10375,10990,2.0
10375,10992,7.0
10375,10994,1.0
10375,11197,6.0
10375,11406,1.0
8727,9138,2.0
8727,9343,3.0
8727,9349,1.0
9966,9143,1.0
9966,9343,1.0
9966,9349,2.0
9966,9554,3.0
9966,10587,1.0
9966,10994,1.0
9153,9150,1.0
9153,9358,1.0
9354,9150,1.0
9123,9330,1.0
9123,9332,1.0
9123,9536,4.0
9123,9741,1.0
9123,9949,2.0
9333,9330,2.0
9333,9332,5.0
9333,9536,5.0
9333,9741,1.0
9333,9949,18.0
9333,9950,10.0
9333,10153,1.0
9333,10154,2.0
9333,10569,2.0
9333,10772,1.0
9333,10777,3.0
9333,10982,1.0
9333,11187,2.0
9746,9330,1.0
9746,9332,1.0
9746,9536,5.0
9746,9537,1.0
9746,9750,2.0
9746,9949,9.0
9746,9950,10.0
9746,9951,1.0
9746,9953,3.0
9746,9954,3.0
9746,9955,1.0
9746,10154,2.0
9746,10156,1.0
9746,10359,2.0
9746,10565,1.0
9746,10776,2.0
9746,10777,5.0
9746,10981,1.0
9746,10982,2.0
9746,10983,4.0
9746,11187,4.0
8922,9332,1.0
8922,9949,1.0
9332,9332,2.0
9332,9536,12.0
9332,9537,1.0
9332,9741,3.0
9332,9947,2.0
9332,9949,24.0
9332,9950,9.0
9332,9953,1.0
9332,10153,3.0
9332,10154,5.0
9332,10156,1.0
9332,10359,2.0
9332,10777,1.0
9332,11187,1.0
9534,9332,1.0
9535,9332,1.0
9535,9536,8.0
9535,9537,2.0
9535,9741,1.0
9535,9947,2.0
9535,9949,8.0
9535,9950,3.0
9535,9951,1.0
9535,10154,2.0
9535,10360,2.0
9535,10566,1.0
9535,10981,1.0
9537,9332,1.0
9537,9536,11.0
9537,9537,2.0
9537,9741,1.0
9537,9947,4.0
9537,9949,18.0
9537,9950,9.0
9537,9951,1.0
9537,10153,2.0
9537,10154,3.0
9537,10360,1.0
9537,10569,3.0
9537,10777,3.0
9537,10981,1.0
9537,11187,1.0
9539,9332,2.0
9539,9536,1.0
9539,9537,2.0
9539,9741,1.0
9539,9949,7.0
9539,9950,3.0
9539,9951,2.0
9539,9954,1.0
9539,10153,1.0
9539,10154,1.0
9539,10360,2.0
9539,10777,4.0
9539,10981,2.0
9539,10982,1.0
9539,11187,2.0
9948,9332,1.0
9948,9536,10.0
9948,9537,1.0
9948,9741,2.0
9948,9742,5.0
9948,9947,8.0
9948,9949,25.0
9948,9950,13.0
9948,10153,1.0
9948,10154,2.0
9948,10359,3.0
9948,10360,2.0
9948,10365,2.0
9948,10565,3.0
9948,10566,1.0
9948,10569,4.0
9948,10776,3.0
9948,10777,4.0
9948,10981,3.0
9948,10984,1.0
9948,11187,4.0
9952,9332,1.0
9952,9536,1.0
9952,9741,1.0
9952,9947,1.0
9952,9949,4.0
9952,9950,4.0
9952,9953,2.0
9952,9954,1.0
9952,10154,2.0
9952,10360,4.0
9952,10566,1.0
9952,10777,1.0
9952,10983,7.0
9952,11187,1.0
8522,9343,1.0
9341,9343,1.0
9549,9343,1.0
9549,10373,1.0
9752,9343,1.0
9752,9749,1.0
9752,9750,2.0
9752,9955,1.0
9956,9343,3.0
9956,9749,3.0
9956,9953,3.0
9956,9955,3.0
9956,10156,1.0
9956,10983,4.0
9956,10985,1.0
10162,9343,1.0
10162,9950,1.0
10162,9955,1.0
10162,10156,1.0
10165,9343,1.0
10165,10373,2.0
10785,9343,2.0
10785,10373,61.0
10785,10374,8.0
10785,10375,8.0
10785,10376,1.0
10785,10579,24.0
10785,10580,2.0
10785,10582,2.0
10785,10783,2.0
10785,10784,7.0
10785,10785,37.0
10785,10786,6.0
10785,10788,4.0
10785,10790,2.0
10785,10988,2.0
10785,10989,8.0
10785,10990,16.0
10785,10991,2.0
10785,10992,49.0
10785,10993,1.0
10785,10994,4.0
10785,10995,1.0
10785,11196,8.0
10785,11197,40.0
10785,11198,3.0
10785,11202,1.0
10785,11406,2.0
10785,11607,1.0
10785,11608,4.0
10785,11609,3.0
10785,11610,1.0
10785,11815,5.0
10785,11817,3.0
10785,12025,1.0
10786,9343,1.0
10786,10373,61.0
10786,10374,6.0
10786,10375,6.0
10786,10376,1.0
10786,10579,19.0
10786,10580,2.0
10786,10582,4.0
10786,10783,1.0
10786,10784,1.0
10786,10785,11.0
10786,10786,6.0
10786,10787,1.0
10786,10788,2.0
10786,10790,2.0
10786,10990,3.0
10786,10991,2.0
10786,10992,42.0
10786,10994,5.0
10786,11196,4.0
10786,11197,31.0
10786,11198,1.0
10786,11403,1.0
10786,11407,1.0
10786,11607,1.0
10786,11613,1.0
10786,11815,1.0
10786,11817,2.0
10786,12021,1.0
9141,9349,1.0
9141,9554,1.0
9352,9349,1.0
9760,9349,1.0
9761,9349,10.0
9764,9349,1.0
9764,9557,1.0
9968,9349,1.0
9968,10793,1.0
10378,9349,1.0
9771,9358,1.0
9771,10593,1.0
9972,9358,1.0
10183,9358,1.0
10183,10593,3.0
10183,10595,2.0
8093,9536,1.0
9536,9536,7.0
9536,9741,3.0
9536,9742,1.0
9536,9947,2.0
9536,9949,10.0
9536,9950,5.0
9536,9951,2.0
9536,10153,2.0
9536,10360,1.0
9536,10569,2.0
9536,10776,1.0
9536,11187,1.0
8299,9536,2.0
8299,9949,2.0
8299,9950,2.0
8505,9536,1.0
8917,9536,4.0
8917,9947,1.0
8917,9949,2.0
8917,9950,1.0
8917,10360,1.0
9124,9536,1.0
9124,9949,2.0
9328,9536,1.0
9328,9949,3.0
9328,9950,1.0
9331,9536,3.0
9331,9949,1.0
9538,9536,5.0
9538,9537,1.0
9538,9949,3.0
9538,9950,4.0
9538,10154,2.0
9538,10777,1.0
9538,10983,1.0
9741,9536,5.0
9741,9741,1.0
9741,9742,1.0
9741,9947,3.0
9741,9949,1.0
9741,9950,1.0
9741,10359,3.0
9741,10360,1.0
9742,9536,6.0
9742,9947,4.0
9742,9949,4.0
9742,9950,1.0
9742,9953,1.0
9742,10569,2.0
9742,10776,1.0
9742,10981,1.0
9742,11187,1.0
9743,9536,3.0
9743,9537,1.0
9743,9949,10.0
9743,9950,4.0
9743,10569,2.0
9743,10777,1.0
9743,10981,1.0
9743,11187,2.0
9747,9536,2.0
9747,9537,1.0
9747,9750,1.0
9747,9949,10.0
9747,9950,7.0
9747,9953,2.0
9747,9954,5.0
9747,10153,2.0
9747,10154,1.0
9747,10360,3.0
9747,10365,1.0
9747,10565,1.0
9747,10572,1.0
9747,10772,1.0
9747,10777,5.0
9747,10982,2.0
9747,10983,11.0
9747,11187,1.0
9946,9536,1.0
9946,9741,2.0
9946,9947,2.0
9946,9950,1.0
9946,10359,1.0
9946,10360,1.0
9946,10565,1.0
9946,10566,1.0
9947,9536,7.0
9947,9742,3.0
9947,9947,10.0
9947,9949,2.0
9947,10152,1.0
9947,10156,1.0
9947,10360,2.0
9947,10565,1.0
9947,10772,2.0
9947,10984,1.0
9947,11187,3.0
9949,9536,7.0
9949,9741,3.0
9949,9742,1.0
9949,9947,4.0
9949,9949,8.0
9949,9950,9.0
9949,10981,2.0
9949,11187,4.0
9950,9536,7.0
9950,9741,1.0
9950,9742,1.0
9950,9947,2.0
9950,9949,18.0
